Form ID	Name	Editor Name	Value	Weight
000295AF	Daedric Warhammer of Enervating	EnchDaedricWarhammerMagicka05	4000	31
0002959C	Daedric Warhammer of Evoking	EnchDaedricWarhammerAbsorbM05	4000	31
000295BC	Daedric Warhammer of Exhaustion	EnchDaedricWarhammerStamina06	4000	31
000295A3	Daedric Warhammer of Expelling	EnchDaedricWarhammerBanish05	4000	31
000295A8	Daedric Warhammer of Fire	EnchDaedricWarhammerFire04	4000	31
000295AB	Daedric Warhammer of Freezing	EnchDaedricWarhammerFrost04	4000	31
000295A0	Daedric Warhammer of Garnering	EnchDaedricWarhammerAbsorbS05	4000	31
0002959E	Daedric Warhammer of Harvesting	EnchDaedricWarhammerAbsorbS04	4000	31
000295B2	Daedric Warhammer of Immobilizing	EnchDaedricWarhammerParalyze05	4000	31
00029599	Daedric Warhammer of Leeching	EnchDaedricWarhammerAbsorbH05	4000	31
000295BB	Daedric Warhammer of Lethargy	EnchDaedricWarhammerStamina05	4000	31
000295B5	Daedric Warhammer of Lightning	EnchDaedricWarhammerShock05	4000	31
000295B8	Daedric Warhammer of Malediction	EnchDaedricWarhammerSoulTrap05	4000	31
000295B0	Daedric Warhammer of Nullifying	EnchDaedricWarhammerMagicka06	4000	31
000295B3	Daedric Warhammer of Petrifying	EnchDaedricWarhammerParalyze06	4000	31
000295B6	Daedric Warhammer of Storms	EnchDaedricWarhammerShock06	4000	31
000295B1	Daedric Warhammer of Stunning	EnchDaedricWarhammerParalyze04	4000	31
000295A1	Daedric Warhammer of Subsuming	EnchDaedricWarhammerAbsorbS06	4000	31
000295A7	Daedric Warhammer of Terror	EnchDaedricWarhammerFear06	4000	31
000295A9	Daedric Warhammer of the Blaze	EnchDaedricWarhammerFire05	4000	31
000295AA	Daedric Warhammer of the Inferno	EnchDaedricWarhammerFire06	4000	31
0002959D	Daedric Warhammer of the Sorcerer	EnchDaedricWarhammerAbsorbM06	4000	31
0002959A	Daedric Warhammer of the Vampire	EnchDaedricWarhammerAbsorbH06	4000	31
000295B4	Daedric Warhammer of Thunderbolts	EnchDaedricWarhammerShock04	4000	31
0002959B	Daedric Warhammer of Winnowing	EnchDaedricWarhammerAbsorbM04	4000	31
000295AD	Daedric Warhammer of Winter	EnchDaedricWarhammerFrost06	4000	31
0004E4EE	Dawnbreaker	DA09Dawnbreaker	10	10
0201668C	Dawnguard Rune Axe	DLC1DawnguardRuneAxe	55	13
02011BAD	Dawnguard Rune Hammer	DLC1DawnguardRuneHammer	500	26
0200D098	Dawnguard War Axe	DLC1DawnguardAxe	55	13
0200DD55	Dawnguard Warhammer	DLC1DawnguardHammer	110	26
000BE11F	Destruction Staff	StaffTemplateDestruction	5	8
0001C1FE	Dragon Priest Dagger	DragonPriestDagger	9	5
0007E5BB	Dragon Priest Staff	dunForelhostDragonPriestStaff	25	8
0004DE5B	Dragon Priest Staff	MQ303DragonPriestStaff	25	8
000F1AC1	Dragonbane	MQ203AkaviriKatana1	170	10
000F71CD	Dragonbane	MQ203AkaviriKatana2	295	11
000F71CE	Dragonbane	MQ203AkaviriKatana3	510	12
000F71CF	Dragonbane	MQ203AkaviriKatana4	900	13
000F71D0	Dragonbane	MQ203AkaviriKatana5	1560	14
0200FF03	Dragonbone Arrow	DLC1SoulCairnKeeperArrow	4	0
020176F4	Dragonbone Arrow	DLC1DragonboneArrow	9	0
020113B7	Dragonbone Battleaxe	DLC1DragonboneBattleaxeKeeper	3000	30
020113B8	Dragonbone Battleaxe	DLC1DragonboneBattleaxeKeeper03	3000	30
020113B9	Dragonbone Battleaxe	DLC1DragonboneBattleaxeKeeper04	3000	30
020113BA	Dragonbone Battleaxe	DLC1DragonboneBattleaxeKeeper05	3000	30
020113BB	Dragonbone Battleaxe	DLC1DragonboneBattleaxeKeeper06	3000	30
02014CA0	Dragonbone Battleaxe	DLC1WrathmanBattleaxe	3000	30
02014FC3	Dragonbone Battleaxe	DLC1DragonboneBattleaxe	3000	30
020176F1	Dragonbone Bow	DLC1DragonboneBow	2725	20
0201A179	Dragonbone Bow	DLC1DragonboneBowKeeper	2725	10
0201A17A	Dragonbone Bow	DLC1DragonboneBowKeeper03	2725	12
0201A17B	Dragonbone Bow	DLC1DragonboneBowKeeper04	2725	17
0201A17C	Dragonbone Bow	DLC1DragonboneBowKeeper05	2725	16
0201A17D	Dragonbone Bow	DLC1DragonboneBowKeeper06	2725	17
02014FCB	Dragonbone Dagger	DLC1DragonboneDagger	600	6.5
02014C9F	Dragonbone Greatsword	DLC1WrathmanGreatsword	2725	27
02014FCC	Dragonbone Greatsword	DLC1DragonboneGreatsword	2725	27
02014FCD	Dragonbone Mace	DLC1DragonboneMace	2000	22
0201A173	Dragonbone Mace	DLC1DragonboneMaceKeeper	2000	19
0201A174	Dragonbone Mace	DLC1DragonboneMaceKeeper03	2000	19
0201A175	Dragonbone Mace	DLC1DragonboneMaceKeeper04	2000	19
0201A176	Dragonbone Mace	DLC1DragonboneMaceKeeper05	2000	19
0201A177	Dragonbone Mace	DLC1DragonboneMaceKeeper06	2000	19
02014FCE	Dragonbone Sword	DLC1DragonboneSword	1500	19
0201A180	Dragonbone Sword	DLC1DragonboneSwordKeeper	1500	15
0201A181	Dragonbone Sword	DLC1DragonboneSwordKeeper03	1500	15
0201A182	Dragonbone Sword	DLC1DragonboneSwordKeeper04	1500	15
0201A183	Dragonbone Sword	DLC1DragonboneSwordKeeper05	1500	15
0201A184	Dragonbone Sword	DLC1DragonboneSwordKeeper06	1500	15
02014FCF	Dragonbone War Axe	DLC1DragonboneWarAxe	1700	21
02014C9E	Dragonbone Warhammer	DLC1WrathmanWarhammer	4275	33
02014FD0	Dragonbone Warhammer	DLC1DragonboneWarhammer	4275	33
000F82FA	Drainblood Battleaxe	MG07DraugrMagicAxe	75	5
000F71DD	Drainheart Sword	MG07DraugrMagicSword	56	3
000F82FC	Drainspell Bow	MG07DraugrMagicBow	267	6
0006B9AD	Dravin's Bow	MFDDravinsBow	50	7
000139BC	Dwarven Arrow	DwarvenArrow	4	0
00013994	Dwarven Battleaxe	DwarvenBattleaxe	300	23
000ACB94	Dwarven Battleaxe of Absorption	EnchDwarvenBattleaxeAbsorbH02	300	23
000ACBAE	Dwarven Battleaxe of Animus	EnchDwarvenBattleaxeSoulTrap04	300	23
000ACBA9	Dwarven Battleaxe of Arcing	EnchDwarvenBattleaxeShock02	300	23
000ACBAD	Dwarven Battleaxe of Binding	EnchDwarvenBattleaxeSoulTrap03	300	23
000ACBA0	Dwarven Battleaxe of Burning	EnchDwarvenBattleaxeFire02	300	23
000ACB95	Dwarven Battleaxe of Consuming	EnchDwarvenBattleaxeAbsorbH03	300	23
000ACB9D	Dwarven Battleaxe of Cowardice	EnchDwarvenBattleaxeFear02	300	23
000ACBB1	Dwarven Battleaxe of Debilitation	EnchDwarvenBattleaxeStamina04	300	23
000ACBA8	Dwarven Battleaxe of Depleting	EnchDwarvenBattleaxeMagicka04	300	23
000ACB9F	Dwarven Battleaxe of Despair	EnchDwarvenBattleaxeFear04	300	23
000ACB96	Dwarven Battleaxe of Devouring	EnchDwarvenBattleaxeAbsorbH04	300	23
000ACBA7	Dwarven Battleaxe of Diminishing	EnchDwarvenBattleaxeMagicka03	300	23
000ACBA6	Dwarven Battleaxe of Draining	EnchDwarvenBattleaxeMagicka02	300	23
000ACB9E	Dwarven Battleaxe of Fear	EnchDwarvenBattleaxeFear03	300	23
000ACBA2	Dwarven Battleaxe of Fire	EnchDwarvenBattleaxeFire04	300	23
000ACBA5	Dwarven Battleaxe of Freezing	EnchDwarvenBattleaxeFrost04	300	23
000ACBA3	Dwarven Battleaxe of Frost	EnchDwarvenBattleaxeFrost02	300	23
000ACB9A	Dwarven Battleaxe of Gleaning	EnchDwarvenBattleaxeAbsorbS02	300	23
000ACB98	Dwarven Battleaxe of Harrowing	EnchDwarvenBattleaxeAbsorbM03	300	23
000ACB9C	Dwarven Battleaxe of Harvesting	EnchDwarvenBattleaxeAbsorbS04	300	23
000ACBA4	Dwarven Battleaxe of Ice	EnchDwarvenBattleaxeFrost03	300	23
000ACB9B	Dwarven Battleaxe of Reaping	EnchDwarvenBattleaxeAbsorbS03	300	23
000ACBA1	Dwarven Battleaxe of Scorching	EnchDwarvenBattleaxeFire03	300	23
000ACBAA	Dwarven Battleaxe of Shocks	EnchDwarvenBattleaxeShock03	300	23
000ACB97	Dwarven Battleaxe of Siphoning	EnchDwarvenBattleaxeAbsorbM02	300	23
000ACBAC	Dwarven Battleaxe of Soul Snares	EnchDwarvenBattleaxeSoulTrap02	300	23
000ACBAB	Dwarven Battleaxe of Thunderbolts	EnchDwarvenBattleaxeShock04	300	23
000ACBB0	Dwarven Battleaxe of Torpor	EnchDwarvenBattleaxeStamina03	300	23
000ACBAF	Dwarven Battleaxe of Weariness	EnchDwarvenBattleaxeStamina02	300	23
000ACB99	Dwarven Battleaxe of Winnowing	EnchDwarvenBattleaxeAbsorbM04	300	23
0402C01A	Dwarven Black Bow of Fate	DLC2KagrumezFateBow01	270	10
0200D099	Dwarven Bolt	DLC1BoltDwarven	3	0
00013995	Dwarven Bow	DwarvenBow	270	10
000ACB8D	Dwarven Bow of Animus	EnchDwarvenBowSoulTrap04	95	10
000ACB88	Dwarven Bow of Arcing	EnchDwarvenBowShock2	95	10
000ACB8C	Dwarven Bow of Binding	EnchDwarvenBowSoulTrap03	95	10
000ACB7F	Dwarven Bow of Burning	EnchDwarvenBowFire02	95	10
000ACB7C	Dwarven Bow of Cowardice	EnchDwarvenBowFear02	95	10
000ACB90	Dwarven Bow of Debilitation	EnchDwarvenBowStamina04	95	10
000ACB87	Dwarven Bow of Depleting	EnchDwarvenBowMagicka04	95	10
000ACB7E	Dwarven Bow of Despair	EnchDwarvenBowFear04	95	10
000ACB86	Dwarven Bow of Diminishing	EnchDwarvenBowMagicka03	95	10
000ACB85	Dwarven Bow of Draining	EnchDwarvenBowMagicka02	95	10
000ACB7D	Dwarven Bow of Fear	EnchDwarvenBowFear03	95	10
000ACB81	Dwarven Bow of Flames	EnchDwarvenBowFire04	95	10
000ACB84	Dwarven Bow of Freezing	EnchDwarvenBowFrost04	95	10
000ACB82	Dwarven Bow of Frost	EnchDwarvenBowFrost02	95	10
000ACB83	Dwarven Bow of Ice	EnchDwarvenBowFrost03	95	10
000ACB80	Dwarven Bow of Scorching	EnchDwarvenBowFire03	95	10
000ACB89	Dwarven Bow of Shocks	EnchDwarvenBowShock3	95	10
000ACB8B	Dwarven Bow of Soul Snares	EnchDwarvenBowSoulTrap02	95	10
000ACB8A	Dwarven Bow of Thunderbolts	EnchDwarvenBowShock4	95	10
000ACB8F	Dwarven Bow of Torpor	EnchDwarvenBowStamina03	95	10
000ACB8E	Dwarven Bow of Weariness	EnchDwarvenBowStamina02	95	10
0200B647	Dwarven Crossbow	DLC1DwarvenCrossBow	350	20
0200D0D1	Dwarven Crossbow of Animus	DLC1EnchDwarvenCrossbowSoulTrap04	350	20
0200D0D0	Dwarven Crossbow of Binding	DLC1EnchDwarvenCrossbowSoulTrap03	350	20
0200D0D9	Dwarven Crossbow of Depleting	DLC1EnchDwarvenCrossbowMagicka04	350	20
0200D0D8	Dwarven Crossbow of Diminishing	DLC1EnchDwarvenCrossbowMagicka03	350	20
0200D0DA	Dwarven Crossbow of Enervating	DLC1EnchDwarvenCrossbowMagicka05	350	20
0200D0DC	Dwarven Crossbow of Fire	DLC1EnchDwarvenCrossbowFire04	350	20
0200D0D7	Dwarven Crossbow of Immobilizing	DLC1EnchDwarvenCrossbowParalyze05	350	20
0200D0D5	Dwarven Crossbow of Lightning	DLC1EnchDwarvenCrossbowShock05	350	20
0200D0D2	Dwarven Crossbow of Malediction	DLC1EnchDwarvenCrossbowSoulTrap05	350	20
0200D0DB	Dwarven Crossbow of Scorching	DLC1EnchDwarvenCrossbowFire03	350	20
0200D0D3	Dwarven Crossbow of Shocks	DLC1EnchDwarvenCrossbowShock03	350	20
0200D0D6	Dwarven Crossbow of Stunning	DLC1EnchDwarvenCrossbowParalyze04	350	20
0200D0DD	Dwarven Crossbow of the Blaze	DLC1EnchDwarvenCrossbowFire05	350	20
0200D0D4	Dwarven Crossbow of Thunderbolts	DLC1EnchDwarvenCrossbowShock04	350	20
00013996	Dwarven Dagger	DwarvenDagger	55	3.5
000ACBC1	Dwarven Dagger of Absorption	EnchDwarvenDaggerAbsorbH02	55	3.5
000ACBDD	Dwarven Dagger of Animus	EnchDwarvenDaggerSoulTrap04	55	3.5
000ACBD8	Dwarven Dagger of Arcing	EnchDwarvenDaggerShock02	55	3.5
000ACBDC	Dwarven Dagger of Binding	EnchDwarvenDaggerSoulTrap03	55	3.5
000ACBCF	Dwarven Dagger of Burning	EnchDwarvenDaggerFire02	55	3.5
000ACBC2	Dwarven Dagger of Consuming	EnchDwarvenDaggerAbsorbH03	55	3.5
000ACBCA	Dwarven Dagger of Cowardice	EnchDwarvenDaggerFear02	55	3.5
000ACBE0	Dwarven Dagger of Debilitation	EnchDwarvenDaggerStamina04	55	3.5
000ACBD7	Dwarven Dagger of Depleting	EnchDwarvenDaggerMagicka04	55	3.5
000ACBCC	Dwarven Dagger of Despair	EnchDwarvenDaggerFear04	55	3.5
000ACBC3	Dwarven Dagger of Devouring	EnchDwarvenDaggerAbsorbH04	55	3.5
000ACBD6	Dwarven Dagger of Diminishing	EnchDwarvenDaggerMagicka03	55	3.5
000ACBD5	Dwarven Dagger of Draining	EnchDwarvenDaggerMagicka02	55	3.5
000ACBCB	Dwarven Dagger of Fear	EnchDwarvenDaggerFear03	55	3.5
000ACBD1	Dwarven Dagger of Flames	EnchDwarvenDaggerFire04	55	3.5
000ACBD4	Dwarven Dagger of Freezing	EnchDwarvenDaggerFrost04	55	3.5
000ACBD2	Dwarven Dagger of Frost	EnchDwarvenDaggerFrost02	55	3.5
000ACBC7	Dwarven Dagger of Gleaning	EnchDwarvenDaggerAbsorbS02	55	3.5
000ACBC5	Dwarven Dagger of Harrowing	EnchDwarvenDaggerAbsorbM03	55	3.5
000ACBC9	Dwarven Dagger of Harvesting	EnchDwarvenDaggerAbsorbS04	55	3.5
000ACBD3	Dwarven Dagger of Ice	EnchDwarvenDaggerFrost03	55	3.5
000ACBC8	Dwarven Dagger of Reaping	EnchDwarvenDaggerAbsorbS03	55	3.5
000ACBD0	Dwarven Dagger of Scorching	EnchDwarvenDaggerFire03	55	3.5
000ACBD9	Dwarven Dagger of Shocks	EnchDwarvenDaggerShock03	55	3.5
000ACBC4	Dwarven Dagger of Siphoning	EnchDwarvenDaggerAbsorbM02	55	3.5
000ACBDB	Dwarven Dagger of Soul Snares	EnchDwarvenDaggerSoulTrap02	55	3.5
000ACBDA	Dwarven Dagger of Thunderbolts	EnchDwarvenDaggerShock04	55	3.5
000ACBDF	Dwarven Dagger of Torpor	EnchDwarvenDaggerStamina03	55	3.5
000ACBDE	Dwarven Dagger of Weariness	EnchDwarvenDaggerStamina02	55	3.5
000ACBC6	Dwarven Dagger of Winnowing	EnchDwarvenDaggerAbsorbM04	55	3.5
00013997	Dwarven Greatsword	DwarvenGreatsword	270	19
000ACBE4	Dwarven Greatsword of Absorption	EnchDwarvenGreatswordAbsorbH02	270	19
000ACC00	Dwarven Greatsword of Animus	EnchDwarvenGreatswordSoulTrap04	270	19
000ACBFB	Dwarven Greatsword of Arcing	EnchDwarvenGreatswordShock02	270	19
000ACBFF	Dwarven Greatsword of Binding	EnchDwarvenGreatswordSoulTrap03	270	19
000ACBF1	Dwarven Greatsword of Burning	EnchDwarvenGreatswordFire02	270	19
000ACBE5	Dwarven Greatsword of Consuming	EnchDwarvenGreatswordAbsorbH03	270	19
000ACBEE	Dwarven Greatsword of Cowardice	EnchDwarvenGreatswordFear02	270	19
000ACC03	Dwarven Greatsword of Debilitation	EnchDwarvenGreatswordStamina04	270	19
000ACBF9	Dwarven Greatsword of Depleting	EnchDwarvenGreatswordMagicka04	270	19
000ACBF0	Dwarven Greatsword of Despair	EnchDwarvenGreatswordFear04	270	19
000ACBE6	Dwarven Greatsword of Devouring	EnchDwarvenGreatswordAbsorbH04	270	19
000ACBF8	Dwarven Greatsword of Diminishing	EnchDwarvenGreatswordMagicka03	270	19
000ACBF7	Dwarven Greatsword of Draining	EnchDwarvenGreatswordMagicka02	270	19
000ACBEF	Dwarven Greatsword of Fear	EnchDwarvenGreatswordFear03	270	19
000ACBF3	Dwarven Greatsword of Flames	EnchDwarvenGreatswordFire04	270	19
000ACBF6	Dwarven Greatsword of Freezing	EnchDwarvenGreatswordFrost04	270	19
000ACBF4	Dwarven Greatsword of Frost	EnchDwarvenGreatswordFrost02	270	19
000ACBEA	Dwarven Greatsword of Gleaning	EnchDwarvenGreatswordAbsorbS02	270	19
000ACBE8	Dwarven Greatsword of Harrowing	EnchDwarvenGreatswordAbsorbM03	270	19
000ACBEC	Dwarven Greatsword of Harvesting	EnchDwarvenGreatswordAbsorbS04	270	19
000ACBF5	Dwarven Greatsword of Ice	EnchDwarvenGreatswordFrost03	270	19
000ACBEB	Dwarven Greatsword of Reaping	EnchDwarvenGreatswordAbsorbS03	270	19
000ACBF2	Dwarven Greatsword of Scorching	EnchDwarvenGreatswordFire03	270	19
000ACBFC	Dwarven Greatsword of Shocks	EnchDwarvenGreatswordShock03	270	19
000ACBE7	Dwarven Greatsword of Siphoning	EnchDwarvenGreatswordAbsorbM02	270	19
000ACBFE	Dwarven Greatsword of Soul Snares	EnchDwarvenGreatswordSoulTrap02	270	19
000ACBFD	Dwarven Greatsword of Thunderbolts	EnchDwarvenGreatswordShock04	270	19
000ACC02	Dwarven Greatsword of Torpor	EnchDwarvenGreatswordStamina03	270	19
000ACC01	Dwarven Greatsword of Weariness	EnchDwarvenGreatswordStamina02	270	19
000ACBE9	Dwarven Greatsword of Winnowing	EnchDwarvenGreatswordAbsorbM04	270	19
00013998	Dwarven Mace	DwarvenMace	190	16
000ACC07	Dwarven Mace of Absorption	EnchDwarvenMaceAbsorbH02	190	16
000ACC23	Dwarven Mace of Animus	EnchDwarvenMaceSoulTrap04	190	16
000ACC1E	Dwarven Mace of Arcing	EnchDwarvenMaceShock02	190	16
000ACC22	Dwarven Mace of Binding	EnchDwarvenMaceSoulTrap03	190	16
000ACC14	Dwarven Mace of Burning	EnchDwarvenMaceFire02	190	16
000ACC08	Dwarven Mace of Consuming	EnchDwarvenMaceAbsorbH03	190	16
000ACC11	Dwarven Mace of Cowardice	EnchDwarvenMaceFear02	190	16
000ACC26	Dwarven Mace of Debilitation	EnchDwarvenMaceStamina04	190	16
000ACC1C	Dwarven Mace of Depleting	EnchDwarvenMaceMagicka04	190	16
000ACC13	Dwarven Mace of Despair	EnchDwarvenMaceFear04	190	16
000ACC09	Dwarven Mace of Devouring	EnchDwarvenMaceAbsorbH04	190	16
000ACC1B	Dwarven Mace of Diminishing	EnchDwarvenMaceMagicka03	190	16
000ACC1A	Dwarven Mace of Draining	EnchDwarvenMaceMagicka02	190	16
000ACC12	Dwarven Mace of Fear	EnchDwarvenMaceFear03	190	16
000ACC16	Dwarven Mace of Flames	EnchDwarvenMaceFire04	190	16
000ACC19	Dwarven Mace of Freezing	EnchDwarvenMaceFrost04	190	16
000ACC17	Dwarven Mace of Frost	EnchDwarvenMaceFrost02	190	16
000ACC0D	Dwarven Mace of Gleaning	EnchDwarvenMaceAbsorbS02	190	16
000ACC0B	Dwarven Mace of Harrowing	EnchDwarvenMaceAbsorbM03	190	16
000ACC0F	Dwarven Mace of Harvesting	EnchDwarvenMaceAbsorbS04	190	16
000ACC18	Dwarven Mace of Ice	EnchDwarvenMaceFrost03	190	16
000ACC0E	Dwarven Mace of Reaping	EnchDwarvenMaceAbsorbS03	190	16
000ACC15	Dwarven Mace of Scorching	EnchDwarvenMaceFire03	190	16
000ACC1F	Dwarven Mace of Shocks	EnchDwarvenMaceShock03	190	16
000ACC0A	Dwarven Mace of Siphoning	EnchDwarvenMaceAbsorbM02	190	16
000ACC21	Dwarven Mace of Soul Snares	EnchDwarvenMaceSoulTrap02	190	16
000ACC20	Dwarven Mace of Thunderbolts	EnchDwarvenMaceShock04	190	16
000ACC25	Dwarven Mace of Torpor	EnchDwarvenMaceStamina03	190	16
000ACC24	Dwarven Mace of Weariness	EnchDwarvenMaceStamina02	190	16
000ACC0C	Dwarven Mace of Winnowing	EnchDwarvenMaceAbsorbM04	190	16
00013999	Dwarven Sword	DwarvenSword	135	12
000ACC2A	Dwarven Sword of Absorption	EnchDwarvenSwordAbsorbH02	135	12
000ACC46	Dwarven Sword of Animus	EnchDwarvenSwordSoulTrap04	135	12
000ACC41	Dwarven Sword of Arcing	EnchDwarvenSwordShock02	135	12
000ACC45	Dwarven Sword of Binding	EnchDwarvenSwordSoulTrap03	135	12
000ACC37	Dwarven Sword of Burning	EnchDwarvenSwordFire02	135	12
000ACC2B	Dwarven Sword of Consuming	EnchDwarvenSwordAbsorbH03	135	12
000ACC34	Dwarven Sword of Cowardice	EnchDwarvenSwordFear02	135	12
000ACC49	Dwarven Sword of Debilitation	EnchDwarvenSwordStamina04	135	12
000ACC3F	Dwarven Sword of Depleting	EnchDwarvenSwordMagicka04	135	12
000ACC36	Dwarven Sword of Despair	EnchDwarvenSwordFear04	135	12
000ACC2C	Dwarven Sword of Devouring	EnchDwarvenSwordAbsorbH04	135	12
000ACC3E	Dwarven Sword of Diminishing	EnchDwarvenSwordMagicka03	135	12
000ACC3D	Dwarven Sword of Draining	EnchDwarvenSwordMagicka02	135	12
000ACC35	Dwarven Sword of Fear	EnchDwarvenSwordFear03	135	12
000ACC39	Dwarven Sword of Flames	EnchDwarvenSwordFire04	135	12
000ACC3C	Dwarven Sword of Freezing	EnchDwarvenSwordFrost04	135	12
000ACC3A	Dwarven Sword of Frost	EnchDwarvenSwordFrost02	135	12
000ACC30	Dwarven Sword of Gleaning	EnchDwarvenSwordAbsorbS02	135	12
000ACC2E	Dwarven Sword of Harrowing	EnchDwarvenSwordAbsorbM03	135	12
000ACC32	Dwarven Sword of Harvesting	EnchDwarvenSwordAbsorbS04	135	12
000ACC3B	Dwarven Sword of Ice	EnchDwarvenSwordFrost03	135	12
000ACC31	Dwarven Sword of Reaping	EnchDwarvenSwordAbsorbS03	135	12
000ACC38	Dwarven Sword of Scorching	EnchDwarvenSwordFire03	135	12
000ACC42	Dwarven Sword of Shocks	EnchDwarvenSwordShock03	135	12
000ACC2D	Dwarven Sword of Siphoning	EnchDwarvenSwordAbsorbM02	135	12
000ACC44	Dwarven Sword of Soul Snares	EnchDwarvenSwordSoulTrap02	135	12
000ACC43	Dwarven Sword of Thunderbolts	EnchDwarvenSwordShock04	135	12
000ACC48	Dwarven Sword of Torpor	EnchDwarvenSwordStamina03	135	12
000ACC47	Dwarven Sword of Weariness	EnchDwarvenSwordStamina02	135	12
000ACC2F	Dwarven Sword of Winnowing	EnchDwarvenSwordAbsorbM04	135	12
00013993	Dwarven War Axe	DwarvenWarAxe	165	14
000ACC4D	Dwarven War Axe of Absorption	EnchDwarvenWarAxeAbsorbH02	165	14
000ACC69	Dwarven War Axe of Animus	EnchDwarvenWarAxeSoulTrap04	165	14
000ACC64	Dwarven War Axe of Arcing	EnchDwarvenWarAxeShock02	165	14
000ACC68	Dwarven War Axe of Binding	EnchDwarvenWarAxeSoulTrap03	165	14
000ACC5A	Dwarven War Axe of Burning	EnchDwarvenWarAxeFire02	165	14
000ACC4E	Dwarven War Axe of Consuming	EnchDwarvenWarAxeAbsorbH03	165	14
000ACC57	Dwarven War Axe of Cowardice	EnchDwarvenWarAxeFear02	165	14
000ACC6C	Dwarven War Axe of Debilitation	EnchDwarvenWarAxeStamina04	165	14
000ACC62	Dwarven War Axe of Depleting	EnchDwarvenWarAxeMagicka04	165	14
000ACC59	Dwarven War Axe of Despair	EnchDwarvenWarAxeFear04	165	14
000ACC4F	Dwarven War Axe of Devouring	EnchDwarvenWarAxeAbsorbH04	165	14
000ACC61	Dwarven War Axe of Diminishing	EnchDwarvenWarAxeMagicka03	165	14
000ACC60	Dwarven War Axe of Draining	EnchDwarvenWarAxeMagicka02	165	14
000ACC58	Dwarven War Axe of Fear	EnchDwarvenWarAxeFear03	165	14
000ACC5C	Dwarven War Axe of Flames	EnchDwarvenWarAxeFire04	165	14
000ACC5F	Dwarven War Axe of Freezing	EnchDwarvenWarAxeFrost04	165	14
000ACC5D	Dwarven War Axe of Frost	EnchDwarvenWarAxeFrost02	165	14
000ACC53	Dwarven War Axe of Gleaning	EnchDwarvenWarAxeAbsorbS02	165	14
000ACC51	Dwarven War Axe of Harrowing	EnchDwarvenWarAxeAbsorbM03	165	14
000ACC55	Dwarven War Axe of Harvesting	EnchDwarvenWarAxeAbsorbS04	165	14
000ACC5E	Dwarven War Axe of Ice	EnchDwarvenWarAxeFrost03	165	14
000ACC54	Dwarven War Axe of Reaping	EnchDwarvenWarAxeAbsorbS03	165	14
000ACC5B	Dwarven War Axe of Scorching	EnchDwarvenWarAxeFire03	165	14
000ACC65	Dwarven War Axe of Shocks	EnchDwarvenWarAxeShock03	165	14
000ACC50	Dwarven War Axe of Siphoning	EnchDwarvenWarAxeAbsorbM02	165	14
000ACC67	Dwarven War Axe of Soul Snares	EnchDwarvenWarAxeSoulTrap02	165	14
000ACC66	Dwarven War Axe of Thunderbolts	EnchDwarvenWarAxeShock04	165	14
000ACC6B	Dwarven War Axe of Torpor	EnchDwarvenWarAxeStamina03	165	14
000ACC6A	Dwarven War Axe of Weariness	EnchDwarvenWarAxeStamina02	165	14
000ACC52	Dwarven War Axe of Winnowing	EnchDwarvenWarAxeAbsorbM04	165	14
0001399A	Dwarven Warhammer	DwarvenWarhammer	325	27
000ACC70	Dwarven Warhammer of Absorption	EnchDwarvenWarhammerAbsorbH02	325	27
000ACC8C	Dwarven Warhammer of Animus	EnchDwarvenWarhammerSoulTrap04	325	27
000ACC87	Dwarven Warhammer of Arcing	EnchDwarvenWarhammerShock02	325	27
